Departamento,Indicador,Año,Dato Numérico
Nariño,Porcentaje de niños y niñas en servicios de educación inicial en el marco de la atención integral que cuentan con seis o más atenciones,2018.0,49.61
Nariño,Porcentaje de niños y niñas en servicios de educación inicial en el marco de la atención integral que cuentan con seis o más atenciones,2019.0,49.09
Nariño,Porcentaje de niños y niñas en servicios de educación inicial en el marco de la atención integral que cuentan con seis o más atenciones,2020.0,45.43
Nariño,Porcentaje de niños y niñas en servicios de educación inicial en el marco de la atención integral que cuentan con seis o más atenciones,2021.0,47.56
Nariño,Porcentaje de niños y niñas en servicios de educación inicial en el marco de la atención integral que cuentan con seis o más atenciones,2022.0,96.53
Nariño,Puntaje promedio Pruebas Saber 11 - Lectura crítica,2010.0,48.91
Nariño,Puntaje promedio Pruebas Saber 11 - Lectura crítica,2011.0,44.96
Nariño,Puntaje promedio Pruebas Saber 11 - Lectura crítica,2012.0,46.4
Nariño,Puntaje promedio Pruebas Saber 11 - Lectura crítica,2013.0,45.77
Nariño,Puntaje promedio Pruebas Saber 11 - Lectura crítica,2014.0,47.68
Nariño,Puntaje promedio Pruebas Saber 11 - Lectura crítica,2015.0,49.59
Nariño,Puntaje promedio Pruebas Saber 11 - Lectura crítica,2016.0,51.3
Nariño,Puntaje promedio Pruebas Saber 11 - Lectura crítica,2017.0,52.33
Nariño,Puntaje promedio Pruebas Saber 11 - Lectura crítica,2018.0,50.66
Nariño,Puntaje promedio Pruebas Saber 11 - Lectura crítica,2019.0,50.14
Nariño,Puntaje promedio Pruebas Saber 11 - Lectura crítica,2020.0,50.43
Nariño,Puntaje promedio Pruebas Saber 11 - Lectura crítica,2021.0,50.13
Nariño,Puntaje promedio Pruebas Saber 11 - Lectura crítica,2022.0,50.49
Nariño,Puntaje promedio Pruebas Saber 11 - Matemáticas,2010.0,49.73
Nariño,Puntaje promedio Pruebas Saber 11 - Matemáticas,2011.0,45.25
Nariño,Puntaje promedio Pruebas Saber 11 - Matemáticas,2012.0,46.26
Nariño,Puntaje promedio Pruebas Saber 11 - Matemáticas,2013.0,45.01
Nariño,Puntaje promedio Pruebas Saber 11 - Matemáticas,2014.0,49.0
Nariño,Puntaje promedio Pruebas Saber 11 - Matemáticas,2015.0,51.05
Nariño,Puntaje promedio Pruebas Saber 11 - Matemáticas,2016.0,51.09
Nariño,Puntaje promedio Pruebas Saber 11 - Matemáticas,2017.0,50.06
Nariño,Puntaje promedio Pruebas Saber 11 - Matemáticas,2018.0,49.98
Nariño,Puntaje promedio Pruebas Saber 11 - Matemáticas,2019.0,49.83
Nariño,Puntaje promedio Pruebas Saber 11 - Matemáticas,2020.0,49.98
Nariño,Puntaje promedio Pruebas Saber 11 - Matemáticas,2021.0,48.92
Nariño,Puntaje promedio Pruebas Saber 11 - Matemáticas,2022.0,49.99
Nariño,Tasa de Analfabetismo (Censo),2018.0,10.51
Nariño,Tasa de Analfabetismo Rural (Censo),2018.0,12.33
Nariño,Tasa de Analfabetismo Urbana (Censo),2018.0,6.47
Nariño,Tasa de analfabetismo de personas de 15 y más años,2014.0,8.29
Nariño,Tasa de analfabetismo de personas de 15 y más años,2015.0,8.69
Nariño,Tasa de analfabetismo de personas de 15 y más años,2016.0,8.46
Nariño,Tasa de analfabetismo de personas de 15 y más años,2017.0,7.47
Nariño,Tasa de analfabetismo de personas de 15 y más años,2018.0,7.79
Nariño,Tasa de analfabetismo de personas de 15 y más años,2019.0,7.7
Nariño,Tasa de deserción intra-anual del sector oficial en educación básica y media (Desde transición hasta once),2003.0,6.96
Nariño,Tasa de deserción intra-anual del sector oficial en educación básica y media (Desde transición hasta once),2004.0,5.82
Nariño,Tasa de deserción intra-anual del sector oficial en educación básica y media (Desde transición hasta once),2005.0,5.13
Nariño,Tasa de deserción intra-anual del sector oficial en educación básica y media (Desde transición hasta once),2006.0,7.0
Nariño,Tasa de deserción intra-anual del sector oficial en educación básica y media (Desde transición hasta once),2007.0,6.0
Nariño,Tasa de deserción intra-anual del sector oficial en educación básica y media (Desde transición hasta once),2008.0,5.67
Nariño,Tasa de deserción intra-anual del sector oficial en educación básica y media (Desde transición hasta once),2009.0,5.53
Nariño,Tasa de deserción intra-anual del sector oficial en educación básica y media (Desde transición hasta once),2010.0,4.43
Nariño,Tasa de deserción intra-anual del sector oficial en educación básica y media (Desde transición hasta once),2011.0,13.34
Nariño,Tasa de deserción intra-anual del sector oficial en educación básica y media (Desde transición hasta once),2012.0,1.6
Nariño,Tasa de deserción intra-anual del sector oficial en educación básica y media (Desde transición hasta once),2013.0,3.76
Nariño,Tasa de deserción intra-anual del sector oficial en educación básica y media (Desde transición hasta once),2014.0,3.12
Nariño,Tasa de deserción intra-anual del sector oficial en educación básica y media (Desde transición hasta once),2015.0,0.97
Nariño,Tasa de deserción intra-anual del sector oficial en educación básica y media (Desde transición hasta once),2016.0,1.43
Nariño,Tasa de deserción intra-anual del sector oficial en educación básica y media (Desde transición hasta once),2017.0,1.31
Nariño,Tasa de deserción intra-anual del sector oficial en educación básica y media (Desde transición hasta once),2018.0,1.16
Nariño,Tasa de deserción intra-anual del sector oficial en educación básica y media (Desde transición hasta once),2019.0,1.31
Nariño,Tasa de deserción intra-anual del sector oficial en educación básica y media (Desde transición hasta once),2020.0,1.26
Nariño,Tasa de deserción intra-anual del sector oficial en educación básica y media (Desde transición hasta once),2021.0,2.62
Nariño,Tasa de deserción intra-anual del sector oficial en educación básica y media (Desde transición hasta once),2022.0,2.64
Nariño,Tasa de deserción intra-anual del sector oficial en educación básica y media (Desde transición hasta once),2023.0,1.89
Nariño,Tasa de repitencia del sector oficial en educación básica y media (Desde transición hasta once),2003.0,5.61
Nariño,Tasa de repitencia del sector oficial en educación básica y media (Desde transición hasta once),2004.0,4.45
Nariño,Tasa de repitencia del sector oficial en educación básica y media (Desde transición hasta once),2005.0,3.67
Nariño,Tasa de repitencia del sector oficial en educación básica y media (Desde transición hasta once),2006.0,4.93
Nariño,Tasa de repitencia del sector oficial en educación básica y media (Desde transición hasta once),2007.0,4.8
Nariño,Tasa de repitencia del sector oficial en educación básica y media (Desde transición hasta once),2008.0,3.51
Nariño,Tasa de repitencia del sector oficial en educación básica y media (Desde transición hasta once),2009.0,3.5
Nariño,Tasa de repitencia del sector oficial en educación básica y media (Desde transición hasta once),2010.0,1.67
Nariño,Tasa de repitencia del sector oficial en educación básica y media (Desde transición hasta once),2011.0,1.64
Nariño,Tasa de repitencia del sector oficial en educación básica y media (Desde transición hasta once),2012.0,1.8
Nariño,Tasa de repitencia del sector oficial en educación básica y media (Desde transición hasta once),2013.0,1.99
Nariño,Tasa de repitencia del sector oficial en educación básica y media (Desde transición hasta once),2014.0,2.06
Nariño,Tasa de repitencia del sector oficial en educación básica y media (Desde transición hasta once),2015.0,2.11
Nariño,Tasa de repitencia del sector oficial en educación básica y media (Desde transición hasta once),2016.0,2.19
Nariño,Tasa de repitencia del sector oficial en educación básica y media (Desde transición hasta once),2017.0,2.8
Nariño,Tasa de repitencia del sector oficial en educación básica y media (Desde transición hasta once),2018.0,2.87
Nariño,Tasa de repitencia del sector oficial en educación básica y media (Desde transición hasta once),2019.0,3.0
Nariño,Tasa de repitencia del sector oficial en educación básica y media (Desde transición hasta once),2020.0,3.98
Nariño,Tasa de repitencia del sector oficial en educación básica y media (Desde transición hasta once),2021.0,5.66
Nariño,Tasa de repitencia del sector oficial en educación básica y media (Desde transición hasta once),2022.0,2.89
Nariño,Tasa de tránsito inmediato a la educación superior,2014.0,17.71
Nariño,Tasa de tránsito inmediato a la educación superior,2015.0,18.73
Nariño,Tasa de tránsito inmediato a la educación superior,2016.0,21.09
Nariño,Tasa de tránsito inmediato a la educación superior,2017.0,24.45
Nariño,Tasa de tránsito inmediato a la educación superior,2018.0,22.63
Nariño,Tasa de tránsito inmediato a la educación superior,2019.0,23.44
Nariño,Tasa de tránsito inmediato a la educación superior,2020.0,20.42
Nariño,Tasa de tránsito inmediato a la educación superior,2021.0,23.59
Nariño,Tasa de tránsito inmediato a la educación superior,2022.0,22.72
Nariño,Tasa de tránsito inmediato a la educación superior,2023.0,25.33
Norte de Santander,Años de educación personas de 15 y más años,2014.0,7.7
Norte de Santander,Años de educación personas de 15 y más años,2015.0,7.89
Norte de Santander,Años de educación personas de 15 y más años,2016.0,8.0
Norte de Santander,Años de educación personas de 15 y más años,2017.0,8.09
Norte de Santander,Años de educación personas de 15 y más años,2018.0,8.23
Norte de Santander,Años de educación personas de 15 y más años,2019.0,8.2
Norte de Santander,Cobertura bruta en educación - Total,2005.0,88.66
Norte de Santander,Cobertura bruta en educación - Total,2006.0,90.71
Norte de Santander,Cobertura bruta en educación - Total,2007.0,95.03
Norte de Santander,Cobertura bruta en educación - Total,2008.0,95.72
Norte de Santander,Cobertura bruta en educación - Total,2009.0,95.0
Norte de Santander,Cobertura bruta en educación - Total,2010.0,102.14
Norte de Santander,Cobertura bruta en educación - Total,2011.0,103.59
Norte de Santander,Cobertura bruta en educación - Total,2012.0,94.76
Norte de Santander,Cobertura bruta en educación - Total,2013.0,97.25
Norte de Santander,Cobertura bruta en educación - Total,2014.0,95.65
Norte de Santander,Cobertura bruta en educación - Total,2015.0,91.35
Norte de Santander,Cobertura bruta en educación - Total,2016.0,99.69
Norte de Santander,Cobertura bruta en educación - Total,2017.0,100.57
Norte de Santander,Cobertura bruta en educación - Total,2018.0,98.46
Norte de Santander,Cobertura bruta en educación - Total,2019.0,98.06
Norte de Santander,Cobertura bruta en educación - Total,2020.0,88.47
Norte de Santander,Cobertura bruta en educación - Total,2021.0,92.17
Norte de Santander,Cobertura bruta en educación - Total,2022.0,91.73
Norte de Santander,Cobertura bruta en educación básica,2005.0,97.57
Norte de Santander,Cobertura bruta en educación básica,2006.0,99.23
Norte de Santander,Cobertura bruta en educación básica,2007.0,105.05
Norte de Santander,Cobertura bruta en educación básica,2008.0,104.57
Norte de Santander,Cobertura bruta en educación básica,2009.0,101.62
Norte de Santander,Cobertura bruta en educación básica,2010.0,106.37
Norte de Santander,Cobertura bruta en educación básica,2011.0,107.72
Norte de Santander,Cobertura bruta en educación básica,2012.0,101.43
Norte de Santander,Cobertura bruta en educación básica,2013.0,104.33
Norte de Santander,Cobertura bruta en educación básica,2014.0,102.1
Norte de Santander,Cobertura bruta en educación básica,2015.0,97.14
Norte de Santander,Cobertura bruta en educación básica,2016.0,105.98
Norte de Santander,Cobertura bruta en educación básica,2017.0,105.98
Norte de Santander,Cobertura bruta en educación básica,2018.0,103.27
Norte de Santander,Cobertura bruta en educación básica,2019.0,102.37
Norte de Santander,Cobertura bruta en educación básica,2020.0,94.59
Norte de Santander,Cobertura bruta en educación básica,2021.0,98.11
Norte de Santander,Cobertura bruta en educación básica,2022.0,95.84
Norte de Santander,Cobertura bruta en educación media,2005.0,39.19
Norte de Santander,Cobertura bruta en educación media,2006.0,43.03
Norte de Santander,Cobertura bruta en educación media,2007.0,39.73
Norte de Santander,Cobertura bruta en educación media,2008.0,47.12
Norte de Santander,Cobertura bruta en educación media,2009.0,59.02
Norte de Santander,Cobertura bruta en educación media,2010.0,80.41
Norte de Santander,Cobertura bruta en educación media,2011.0,82.56
Norte de Santander,Cobertura bruta en educación media,2012.0,61.4
Norte de Santander,Cobertura bruta en educación media,2013.0,61.51
Norte de Santander,Cobertura bruta en educación media,2014.0,63.89
Norte de Santander,Cobertura bruta en educación media,2015.0,63.09
Norte de Santander,Cobertura bruta en educación media,2016.0,68.9
Norte de Santander,Cobertura bruta en educación media,2017.0,73.91
Norte de Santander,Cobertura bruta en educación media,2018.0,73.79
Norte de Santander,Cobertura bruta en educación media,2019.0,75.79
Norte de Santander,Cobertura bruta en educación media,2020.0,56.62
Norte de Santander,Cobertura bruta en educación media,2021.0,60.99
Norte de Santander,Cobertura bruta en educación media,2022.0,69.72
Norte de Santander,Cobertura bruta en educación primaria,2005.0,121.94
Norte de Santander,Cobertura bruta en educación primaria,2006.0,128.97
Norte de Santander,Cobertura bruta en educación primaria,2007.0,136.19
Norte de Santander,Cobertura bruta en educación primaria,2008.0,130.79
Norte de Santander,Cobertura bruta en educación primaria,2009.0,114.59
Norte de Santander,Cobertura bruta en educación primaria,2010.0,112.52
Norte de Santander,Cobertura bruta en educación primaria,2011.0,122.83
Norte de Santander,Cobertura bruta en educación primaria,2012.0,115.3
Norte de Santander,Cobertura bruta en educación primaria,2013.0,118.09
